entidad_a,enticve1,numeral,nombre1,presup1,presup2,presup3
24,24,55,UNIVERSIDAD TECNOLOGICA DE SAN LUIS POTOSI,60582961.93,60582961.93,54921592.86
24,24,56,INSTITUTO TECNOLOGICO SUPERIOR DE RIOVERDE,49366252.87,49366252.87,14427946.77
24,24,57,UNIVERSIDAD POLITECNICA DE SAN LUIS POTOSI,152841816.1,152841816.1,84248896.5
24,24,58,INSTITUTO TECNOLOGICO SUPERIOR DE SAN LUIS POTOSI CAPITAL,84058480.6,84058480.6,58755997.95
24,24,59,INSTITUTO POTOSINO DE BELLAS ARTES,35558191.02,35558191.02,36403683.94
24,24,60,MUSEO DEL VIRREINATO,4984932.76,4984932.76,5359194.86
24,24,61,CENTRO CULTURAL REAL DE CATORCE,1491655.17,1491655.17,1158926.99
24,24,62,MUSEO DEL FERROCARRIL,7505382.58,7505382.58,7387408.34
24,24,63,MUSEO DE ARTE CONTEMPORANEO,4575237.38,4575237.38,3849113.94
24,24,64,MUSEO LABERINTO DE LAS CIENCIAS Y LAS ARTES,36350345.77,36350345.77,30450997.76
24,24,65,CENTRO DE LAS ARTES DE SAN LUIS POTOSI,43765754.49,43765754.49,37432107.23
24,24,66,MUSEO FRANCISCO COSSIO,22533728.28,22533728.28,21343941.57
24,24,67,MUSEO FEDERICO SILVA ESCULTURA CONTEMPORANEA,7290234.03,7290234.03,4214228.46
24,24,68,CINETECA ALAMEDA,7114214.35,7114214.35,5916144.66
24,24,69,MUSEO NACIONAL DE LA MASCARA,7833135.69,7833135.69,9272233.2
24,24,70,INSTITUTO TEMAZCALLI PREVENCION Y REHABILITACION,49253553.2,49253553.2,55003050.57
24,24,71,INSTITUTO GERIATRICO DOCTOR NICOLAS AGUILAR,44875767.78,44875767.78,46144039.56
24,24,72,CENTRO DE ASISTENCIA SOCIAL ROSARIO CASTELLANOS,13835883.44,13835883.44,12846383.44
24,24,73,CENTRO DE ASISTENCIA SOCIAL RAFAEL NIETO,20940124.93,20940124.93,22129462.02
24,24,74,CENTRO DE ASISTENCIA SOCIAL MARGARITA MAZA DE JUAREZ,27652779.14,27652779.14,26734405.14
24,24,75,SISTEMA DE FINANCIAMIENTO PARA EL DESARROLLO DEL ESTADO DE SAN LUIS POTOSI,36031016.52,36031016.52,8612529.5
24,24,76,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE SAN LUIS POTOSI,68550394.28,68550394.28,66180545.68
24,24,77,UNIVERSIDAD TECNOLOGICA METROPOLITANA DE SAN LUIS POTOSI,7111384.19,7111384.19,10682378.94
24,24,78,CENTRO ESTATAL DE TRASPLANTES,5415578.78,5415578.78,4503133.15
24,24,79,MUSEO CASA DEL REBOZO,2522069.44,2522069.44,2198771.59
25,25,1,EJECUTIVO DEL ESTADO,51575040,51575040,38145602.33
25,25,2,SECRETARIA GENERAL DE GOBIERNO,572804855,535873511,988401375.1
25,25,3,SECRETARIA DE ADMINISTRACION Y FINANZAS,598521346,585673137,1686754998
25,25,4,SECRETARIA DE INNOVACION,101131295,101131295,110971650.3
25,25,5,SECRETARIA DE DESARROLLO SOCIAL,300552129,299552129,516488263.5
25,25,6,SECRETARIA DE DESARROLLO SUSTENTABLE,74458647,74458647,1045144125
25,25,7,SECRETARIA DE ECONOMIA,129778720,129778720,492850639.4
25,25,8,SECRETARIA DE OBRAS PUBLICAS,682923525,682923525,682034087.9
25,25,9,SECRETARIA DE EDUCACION PUBLICA Y CULTURA,4700208384,4733213927,4833441359
25,25,10,SECRETARIA DE SALUD,35376783,35376783,302268328.8
25,25,11,SECRETARIA DE AGRICULTURA Y GANADERIA,425986210,485986210,142088653
25,25,12,SECRETARIA DE PESCA Y ACUACULTURA,91684925,97534925,136187524.9
25,25,13,SECRETARIA DE TURISMO,144792315,144792315,186552029.7
25,25,14,SECRETARIA DE SEGURIDAD PUBLICA,739030531,739030531,642597360.7
25,25,15,SECRETARIA DE TRANSPARENCIA Y RENDICION DE CUENTAS,56515854,56515854,75020487.62
25,25,16,PROCURADURIA FISCAL,9800338,9800338,7968474.6
25,25,17,ARCHIVO HISTORICO DE SINALOA,8414188,8414188,7354185.32
25,25,18,ADMINISTRACION DE LA BENEFICIENCIA PUBLICA DEL ESTADO DE SINALOA,2430592,2430592,2512649.85
25,25,19,COORDINACION DE PROYECTOS ESPECIALES E INTERINSTITUCIONALES,1249120,1249120,766778.62
25,25,20,COMISION ESTATAL DE PREVENCION TRATAMIENTO Y CONTROL DE LAS ADICCIONES,4659597,4659597,10352799.42
25,25,21,COORDINACION DE ESTRATEGIA DIGITAL,1877799,1877799,1227524.27
25,25,22,COORDINACION DE COMUNICACION SOCIAL,49753373,49753373,47288689.3
25,25,23,DIRECCION DE PREVENCION Y REINSERCION SOCIAL,0,0,195936.2
25,25,24,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE,44413127,44413127,37154952.67
25,25,25,JUNTA DE ASISTENCIA PRIVADA DE SINALOA,6472247,6472247,4282485
25,25,26,CENTRO DE INTERNAMIENTO PARA ADOLESCENTES,3784738,3784738,0
25,25,27,CONSEJO ESTATAL DE POBLACION,6320779,6320779,5123412.44
25,25,28,COMISION PARA LA ATENCION DE LAS COMUNIDADES INDIGENAS DE SINALOA,9278830,15522425,7496725.15
25,25,29,CONSEJO ESTATAL PARA LA PREVENCION Y ATENCION DE LA VIOLENCIA FAMILIAR,13890004,0,2995803.84
25,25,30,INSTITUTO PARA LA ATENCION INTEGRAL DEL MENOR DEL ESTADO DE SINALOA,39216618,39216618,36123025.75
25,25,31,INSTITUTO ESTATAL DE PROTECCION CIVIL DE SINALOA,47654816,47654816,26217146.54
25,25,32,REPRESENTACION DEL GOBIERNO DEL ESTADO DE SINALOA EN LA CIUDAD DE MEXICO,7786191,7786191,5488430.85
25,25,33,INSTITUTO DE LA DEFENSORIA PUBLICA,69153504,69153504,66732322.94
25,25,34,INSTITUTO SINALOENSE DE DESARROLLO SOCIAL,14881812,7440906,5938703.71
25,25,35,INSTITUTO CATASTRAL DEL ESTADO DE SINALOA,54172572,54172572,61327733.88
25,25,36,TRIBUNAL DE JUSTICIA ADMINISTRATIVA,76845003,76845003,82547198.32
25,25,37,INSTITUTO ESTATAL DE CIENCIAS PENALES,20194337,20194337,18037998.06
25,25,38,COMISION ESTATAL PARA LA PROTECCION CONTRA RIESGOS SANITARIOS DE SINALOA,8601882,8601882,11806528.25
25,25,39,SISTEMA SINALOENSE DE RADIO Y TELEVISION,6223435,6223435,6092699.92
25,25,40,PREESFORZADOS CONCRETOS Y AGREGADOS DE SINALOA,356020961,356020961,489206350
25,25,41,INSTITUTO SINALOENSE DE LA INFRAESTRUCTURA FISICA EDUCATIVA,562460539,562460539,475930842.4
25,25,42,INSTITUTO SINALOENSE DE LAS MUJERES,25487585,25487585,30715266.08
25,25,43,UNIVERSIDAD PEDAGOGICA DEL ESTADO DE SINALOA,143416011,143416011,154893839.2
25,25,44,SERVICIOS DE SALUD DE SINALOA,6056422591,4743973613,4119004130
25,25,45,SERVICIOS DE EDUCACION PUBLICA DESCENTRALIZADA DEL ESTADO DE SINALOA,11308803649,11312526115,12448978361
25,25,46,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DE LA EDUCACION DEL ESTADO DE SINALOA,2547071668,2362071668,2589724758
25,25,47,INSTITUTO SINALOENSE PARA LA EDUCACION DE LOS ADULTOS,89566576,89566576,98559876.19
25,25,48,INTERNADO INFANTIL PROFRA PAQUITA NUÑEZ ZEPEDA,0,1832318,2042864.36
25,25,49,INSTITUTO SINALOENSE DE LA JUVENTUD,14820449,14820449,12309291.6
25,25,50,INSTITUTO SINALOENSE DE LA CULTURA FISICA Y EL DEPORTE,119550619,119550619,178606326.6
25,25,51,INSTITUTO SINALOENSE DE CULTURA,124465274,124465274,151765811.8
25,25,52,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE SINALOA,243894897,243894897,181199606.7
25,25,53,HOSPITAL PEDIATRICO DE SINALOA,0,136093246,117913006.9
25,25,54,HOSPITAL CIVIL DE CULIACAN,448595864,448595864,387618946.9
25,25,55,FONDO PARA LA DOTACION Y MANTENIMIENTO DE EQUIPOS Y PROGRAMAS DE COMPUTO A LOS PLANTELES DE EDUCACION PUBLICA BASICA DEL ESTADO DE SINALOA,0,0,0
25,25,56,ESCUELA NORMAL DE SINALOA,109654161,109654161,109830428.9
25,25,57,ESCUELA NORMAL DE ESPECIALIZACION DEL ESTADO DE SINALOA,42669164,42669164,40156365.17
25,25,58,COLEGIO DE SINALOA,11314822,11314822,11239341.2
25,25,59,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,697603688,697603688,641782923.8
25,25,60,DESARROLLO URBANO TRES RIOS,12000000,12000000,25111632.45
25,25,61,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,445472153,445472153,424058139.3
25,25,62,COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA DE SINALOA,0,7939229,7939229
25,25,63,COMISION ESTATAL DE AGUA POTABLE Y ALCANTARILLADO DE SINALOA,124541917,124541917,99057625.04
25,25,64,COMISION DE ARBITRAJE MEDICO DEL ESTADO DE SINALOA,3526866,3526866,3115349.61
25,25,65,CONSEJO PARA EL DESARROLLO ECONOMICO DE SINALOA,76597562,26597562,21097824
25,25,66,COMISION COORDINADORA DE CAPACITACION Y ASESORIA FISCAL,0,0,0
25,25,67,COLEGIO DE BACHILLERES DEL ESTADO DE SINALOA,1413359811,1413359811,1342117025
25,25,68,CENTRO DE CIENCIAS DE SINALOA,84133160,84133160,92695036.5
25,25,69,COMISION ESTATAL DE MEJORA REGULATORIA Y GESTION EMPRESARIAL,20596655,20596655,18247951.5
25,25,70,INSTITUTO DE APOYO A LA INVESTIGACION E INNOVACION,6514239,6514239,4629855.7
25,25,71,INSTITUTO DE PENSIONES DEL ESTADO DE SINALOA,86198397,86198397,90927852.28
25,25,72,REGIMEN ESTATAL DE PROTECCION SOCIAL EN SALUD DEL ESTADO DE SINALOA,0,1220087732,964181714.1
25,25,73,INSTITUTO SINALOENSE DE ACUACULTURA Y PESCA,3920582,3920582,3552416.43
25,25,74,UNIVERSIDAD POLITECNICA DEL MAR Y LA SIERRA,18306429,18306429,20726098.63
25,25,75,UNIVERSIDAD POLITECNICA DEL VALLE DEL EVORA,15868121,15868121,18021806
25,25,76,UNIVERSIDAD POLITECNICA DE SINALOA,103697268,103697268,151065636.8
25,25,77,UNIVERSIDAD TECNOLOGICA DE CULIACAN,23785349,23785349,23486830
25,25,78,UNIVERSIDAD TECNOLOGICA DE ESCUINAPA,24617163,24617163,25997993.56
25,25,79,INSTITUTO TECNOLOGICO SUPERIOR DE GUASAVE,33197330,33197330,36359161.19
25,25,80,INSTITUTO TECNOLOGICO SUPERIOR DE EL DORADO,22246721,22246721,21430022
25,25,81,ESCUELA NORMAL EXPERIMENTAL DE EL FUERTE,7531796,7531796,7033610
25,25,82,COMISION DE VIVIENDA DEL ESTADO DE SINALOA,29757079,29757079,110973453.3
25,25,83,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE SINALOA,29396749,29396749,31190501.5
25,25,84,SISTEMA ESTATAL Y MUNICIPAL ANTICORRUPCION DEL ESTADO DE SINALOA,16438028,16438028,16594828
26,26,1,EJECUTIVO DEL ESTADO,112151806,112151806,98269542.28
26,26,2,SAGARHPA,225786817,225786817,647355978.1
26,26,3,SECRETARIA DE DESARROLLO SOCIAL,456284871,436761419,461434012.5
26,26,4,SECRETARIA DE ECONOMIA,72672328,268432088,16832259.5
26,26,5,SECRETARIA DE EDUCACION Y CULTURA,20069717812,19811376854,20236247197
26,26,6,SECRETARIA DE GOBIERNO,703211587.2,907182490,1018610296
26,26,7,SECRETARIA DE HACIENDA,1448183658,65924891.37,65924891.37
26,26,8,SECRETARIA DE INFRAESTRUCTURA Y DESARROLLO URBANO,2522768383,2522768383,2225964449
26,26,9,SECRETARIA DE LA CONSEJERIA JURIDICA,98482014,218322419.5,218322419.5
26,26,10,SECRETARIA DE LA CONTRALORIA GENERAL,200842169,200842169,208647175.1
26,26,11,SECRETARIA DE SALUD PUBLICA,153453228.3,153206179,145408148
26,26,12,SECRETARIA DE SEGURIDAD PUBLICA,2219209160,2219209160,2642569788
26,26,13,SECRETARIA DE TURISMO,74637253,74637253,69313290.86
26,26,14,SECRETARIA DEL TRABAJO,151253853.8,150423243,154582553.9
26,26,15,OFICIALIA MAYOR,NSS,NSS,NSS
26,26,16,ADMINISTRACION PORTUARIA INTEGRAL DE SONORA SA DE CV,93341033,93341033,93341033
26,26,17,CENTRO DE EVALUACION Y CONTROL DE CONFIANZA,74019678,74019678,62264430
26,26,18,CENTRO ESTATAL DE TRASPLANTES,10765921,6643801,6510680.67
26,26,19,CENTRO REGIONAL DE FORMACION PROFESIONAL DOCENTE DE SONORA,248948557,248948557,271208803.2
26,26,20,COLEGIO DE BACHILLERES DEL ESTADO DE SONORA,1084539494,1084539494,1084539494
26,26,21,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE SONORA,476783033.2,456341673,478172727.2
26,26,22,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE SONORA,864565844,864565844,864565844
26,26,23,COMISION DE ECOLOGIA Y DESARROLLO SUSTENTABLE DEL ESTADO DE SONORA,128397386.1,87260196,107341485.4
26,26,24,COMISION DE VIVIENDA DEL ESTADO DE SONORA,81000000,50095556,82509217.35
26,26,25,COMISION DEL DEPORTE DEL ESTADO DE SONORA,123564494,123564494,NSS
26,26,26,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,8533184.73,8533184.73,2451135.39
26,26,27,COMISION ESTATAL DEL AGUA,1149498032,788280901.1,647355978.1
26,26,28,COMISION ESTATAL PARA EL DESARROLLO DE LOS PUEBLOS Y COMUNIDADES INDIGENAS,25024738,16427609,13825185.81
26,26,29,COMITE DE CAMPAÑA PARA LA ERRADICACION DE LA TUBERCULOSIS Y BRUCELOSIS BOVINA DEL ESTADO DE SONORA,NSS,NSS,NSS
26,26,30,CONSEJO ESTATAL DE CIENCIA Y TECNOLOGIA,15507892,15507892,27884198.66
26,26,31,CONSEJO ESTATAL DE CONCERTACION PARA LA OBRA PUBLICA,460725806,289232159,205436136.3
26,26,32,CONSEJO PARA EL RECINTO FIZCALIZADO ESTRATEGICO DE SONORA,NSS,NSS,NSS
26,26,33,CONSEJO SONORENSE REGULADOR DEL BACANORA,5281418.66,3041656,2127484.43
26,26,34,COORDINACION ESTATAL DE PROTECCION CIVIL,72629100.72,131443846,42110441.35
26,26,35,FIDEICOMISO MAESTRO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO,4725244,4725244,4616856
26,26,36,FIDEICOMISO FONDO REVOLVENTE SONORA,98269542.28,98269542.28,98269542.28
26,26,37,FIDEICOMISO PUENTE COLORADO,100674313,100674314,65924891.37
26,26,38,FINANCIERA PARA EL DESARROLLO ECONOMICO DE SONORA,24527442,24527442,27884198.66
26,26,39,FONDO DE OPERACION DE OBRAS SONORA SI,372638531,306969645,218322419.5
26,26,40,FONDO ESTATAL DE SOLIDARIDAD,5000000,1000000,1073977.83
26,26,41,FONDO ESTATAL PARA LA MODERNIZACION DEL TRANSPORTE,864760572,768205209,853549639
26,26,42,IMPULSOR FIDEICOMISO OPERADORA DE PROYECTOS ESTRATEGICOS DEL ESTADO DE SONORA,20855180,20855180,23481681.05
26,26,43,INSTITUTO DE ACUACULTURA DEL ESTADO DE SONORA,28202429.21,19708629.03,18169779.39
26,26,44,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE SONORA,138150000,128059484.5,66169287.5
26,26,45,INSTITUTO DE CREDITO Y BECAS DEL ESTADO DE SONORA,372533809.1,274794817,323865371.6
26,26,46,INSTITUTO SONORENSE DE CULTURA,232000000,192945521,170950532.6
26,26,47,INSTITUTO SONORENSE DE EDUCACION PARA LOS ADULTOS,174669558,122822009,141352139
26,26,48,INSTITUTO SONORENSE DE INFRAESTRUCTURA EDUCATIVA,710597154.4,649126303,457581126.8
26,26,49,INSTITUTO SONORENSE DE LA JUVENTUD,20917279,20917279,1014514821
26,26,50,INSTITUTO SONORENSE DE LAS MUJERES,52318726,52318726,34536811.67
26,26,51,INSTITUTO SONORENSE PARA LA ATENCION DE ADULTOS MAYORES,NSS,NSS,NSS
26,26,52,INSTITUTO TECNOLOGICO SUPERIOR DE CAJEME,127227181,122953546,119632908
26,26,53,INSTITUTO TECNOLOGICO SUPERIOR DE CANANEA,79067434,79067434,79067434
26,26,54,INSTITUTO TECNOLOGICO SUPERIOR DE PUERTO PEÑASCO,30589150,30589150,NSS
26,26,55,INSTUITUTO SUPERIOR DE SEGURIDAD PUBLICA DEL ESTADO,110682179,110682179,93041937
26,26,56,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ESTADO DE SONORA,9415278127,9415278127,8304202031
26,26,57,JUNTA DE CAMINOS DEL ESTADO DE SONORA,1370000000,405410716,262346523
26,26,58,PROCURADURIA AMBIENTAL DEL ESTADO DE SONORA,24374130.34,18296043.8,30979570.03
26,26,59,PROGRESO FIDEICOMISO PROMOTOR URBANO,60591465.38,60591465.38,24610960
26,26,60,PROMOTORA PARA EL DESARROLLO REGIONAL DE LA MINERIA,NSS,NSS,NSS
26,26,61,PROSONORA,330955289,42867977,116920975.3
26,26,62,RADIO SONORA,30953861.38,30840806,27154418.33
26,26,63,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,14545158,14545158,62075113
26,26,64,SERVICIO DE ADMINISTRACION Y ENAJENACION DE BIENES DE ENTIDADES DEL GOBIERNO DEL ESTADO,3967461.36,3247768,3170114.85
26,26,65,SERVICIOS DE SALUD DE SONORA,8468185135,6057624476,6329327540
26,26,66,SERVICIOS EDUCATIVOS DEL ESTADO DE SONORA,8887810456,8887505523,9218046465
26,26,67,SISTEMA ESTATAL DE TELEVISION SONORENSE,12000000,5000000,3145879.12
26,26,68,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE SONORA,1286769374,742317911,651684600.9
26,26,69,TELEFONIA RURAL DE SONORA,97259818.62,7286187,8827480.26
26,26,70,TELEVISORA DE HERMOSILLO SA DE CV,103543736,103543736,89633778.45
26,26,71,UNIVERSIDAD DE LA SIERRA,44509552,44509552,NSS
26,26,72,UNIVERSIDAD ESTATAL DE SONORA,775418481,775418481,793017410.6
26,26,73,UNIVERSIDAD TECNOLOGICA DE ETCHOJOA,22680560,18799696,20487216
26,26,74,UNIVERSIDAD TECNOLOGICA DE GUAYMAS,41862917,39323877,27527566
26,26,75,UNIVERSIDAD TECNOLOGICA DE HERMOSILLO,162484513,150699625,145141998
26,26,76,UNIVERSIDAD TECNOLOGICA DE NOGALES,85784951,94896254,93341031
26,26,77,UNIVERSIDAD TECNOLOGICA DE PUERTO PEÑASCO,25014650,25014650,21013193
26,26,78,UNIVERSIDAD TECNOLOGICA DE SAN LUIS RIO COLORADO,40688747,49905032.6,46350531.32
26,26,79,UNIVERSIDAD TECNOLOGICA DEL SUR DE SONORA,63090773.22,60126343.99,60126343.99
27,27,1,GUBERNATURA,392984881,476028110.4,476028110.4
27,27,2,COORDINACION GENERAL DE ASUNTOS JURIDICOS,81735451,80166920.05,80166920.05
27,27,3,SECRETARIA DE ADMINISTRACION E INNOVACION GUBERNAMENTAL,580425032,630341153.3,630341153.3
27,27,4,SECRETARIA DE BIENESTAR SUSTENTABILIDAD Y CAMBIO CLIMATICO,343000574,381032093,368745526.2
27,27,5,SECRETARIA DE CULTURA,303168741,311371226,311371226
27,27,6,SECRETARIA DE DESARROLLO AGROPECUARIO FORESTAL Y PESCA,326129287,409430522,409430522
27,27,7,SECRETARIA DE EDUCACION,11489774331,13779482246,13705504592
27,27,8,SECRETARIA DE FINANZAS,14371180424,16172551901,16172551901
27,27,9,SECRETARIA DE GOBIERNO,629902502,754461949.7,750182736.6
27,27,10,SECRETARIA DE LA FUNCION PUBLICA,142260159,159662930.9,159662930.9
27,27,11,SECRETARIA DE MOVILIDAD,226821298,139218245.9,139218245.9
27,27,12,SECRETARIA DE ORDENAMIENTO TERRITORIAL Y OBRAS PUBLICAS,756123557.3,2612171737,2433376873
27,27,13,SECRETARIA DE SALUD,8224497435,10227439902,10226244902
27,27,14,SECRETARIA DE SEGURIDAD Y PROTECCION CIUDADANA,2625478681,2603061627,2580243133
27,27,15,SECRETARIA DE TURISMO,66032644,62223766.45,62223766.45
27,27,16,SECRETARIA PARA EL DESARROLLO ECONOMICO Y LA COMPETITIVIDAD,223128829,76896411.92,76896411.92
27,27,17,SECRETARIA PARA EL DESARROLLO ENERGETICO,77641890,272917627.3,272917627.3
27,27,18,CENTRAL DE MAQUINARIA DE TABASCO,126487843,122442562.2,122442562.2
27,27,19,CENTRO DE INTERPRETACION Y CONVIVENCIA CON LA NATURALEZA YUMKA,50245438,50208256.31,50208256.31
27,27,20,COMISION DE RADIO Y TELEVISION DE TABASCO,64477282,67457874.3,67457874.3
27,27,21,COORDINACION ESTATAL PARA LA REGULARIZACION DE LA TENENCIA DE LA TIERRA,18392952,18356359.19,18356359.19
27,27,22,INSTITUTO DE LA JUVENTUD Y EL DEPORTE DE TABASCO,111334578,125317852.4,125317852.4
27,27,23,JUNTA ESTATAL DE CAMINOS,123161638,251857544.2,237056915.2
27,27,24,CENTRAL DE ABASTO DE VILLAHERMOSA,19721024,25463167.35,25463167.35
27,27,25,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE TABASCO,8139421.39,7743813.69,7743813.69
27,27,26,COLEGIO DE BACHILLERES DE TABASCO,1549145908,2306649008,2304367266
27,27,27,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE TABASCO,151549296,157401753.7,157401753.7
27,27,28,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE TABASCO,386520893,597612006.1,597612006.1
27,27,29,COMISION ESTATAL DE AGUA Y SANEAMIENTO,556201908,1155566407,1090901593
27,27,30,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO,8002944,7781399.74,7781399.74
27,27,31,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE TABASCO,13250000,18788583.25,18788583.25
27,27,32,INSTITUTO DE BENEFICENCIA PUBLICA DEL ESTADO DE TABASCO,8672005,7787378.14,7787378.14
27,27,33,INSTITUTO DE EDUCACION PARA ADULTOS DE TABASCO,116737203,122969841.8,122969841.8
27,27,34,INSTITUTO DE FORMACION PARA EL TRABAJO DEL ESTADO DE TABASCO,107075378,109151413,109151413
27,27,35,INSTITUTO DE PROTECCION CIVIL DEL ESTADO DE TABASCO,67524774,109554084.3,78441595.17
27,27,36,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE TABASCO,3259004,669567537.8,669567537.8
27,27,37,INSTITUTO DE VIVIENDA DE TABASCO,119439156,81752524.51,81752524.51
27,27,38,INSTITUTO ESTATAL DE LAS MUJERES,39769573,48033830.27,48033830.27
27,27,39,INSTITUTO PARA EL FOMENTO DE LAS ARTESANIAS DE TABASCO,24818551,21010523.26,21010523.26
27,27,40,INSTITUTO TABASQUEÑO DE LA INFRAESTRUCTURA FISICA EDUCATIVA,23234064,23825059.49,23825059.49
27,27,41,INSTITUTO TECNOLOGICO SUPERIOR DE CENTLA,70391069,7454781.46,74547861.46
27,27,42,INSTITUTO TECNOLOGICO SUPERIOR DE COMALCALCO,115638364,125673211.3,125673211.3
27,27,43,INSTITUTO TECNOLOGICO SUPERIOR DE LA REGION SIERRA,68964094,71188560.23,71188560.23
27,27,44,INSTITUTO TECNOLOGICO SUPERIOR DE LOS RIOS,80547430,82972128.13,82972128.13
27,27,45,INSTITUTO TECNOLOGICO SUPERIOR DE MACUSPANA,68608086,70126366.26,70126366.26
27,27,46,INSTITUTO TECNOLOGICO SUPERIOR DE VILLA LA VENTA HUIMANGUILLO,74406728,79883305.24,79883305.24
27,27,47,MUSEO INTERACTIVO PAPAGAYO,21515367,17730487.61,17730487.61
27,27,48,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,22500000,23227839.99,23227839.99
27,27,49,SERVICIO ESTATAL DE ADMINISTRACION DE BIENES ASEGURADOS ABANDONADOS O DECOMISADOS DEL ESTADO DE TABASCO,9697180,9186789.97,9186789.97
27,27,50,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA,1016848485,1043623614,1043623614
27,27,51,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO,71059399,75108273,75108273
27,27,52,UNIVERSIDAD POLITECNICA DEL CENTRO,35528231,37740299.53,37740299.53
27,27,53,UNIVERSIDAD POLITECNICA DEL GOLFO DE MEXICO,49195223,62786623.74,62786623.74
27,27,54,UNIVERSIDAD POLITECNICA MESOAMERICANA,24803417,28696651.57,28696651.57
27,27,55,UNIVERSIDAD POPULAR DE LA CHONTALPA,188823927,240926242.7,240926242.7
27,27,56,UNIVERSIDAD TECNOLOGICA DE TABASCO,133297207,153070393.8,153070393.8
27,27,57,UNIVERSIDAD TECNOLOGICA DEL USUMACINTA,36784420,39993115.77,39993115.77
27,27,58,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,2179012734,2559078369,2559078369
27,27,59,ADMINISTRACION PORTUARIA INTEGRAL,4400000,4399992,4399992
27,27,60,MOVILIDAD INTEGRAL DE TABASCO,0,5015872,5015872
28,28,1,JEFE DE LA OFICINA DEL GOBERNADOR,NSS,NSS,0
28,28,2,SECRETARIA GENERAL DE GOBIERNO,NSS,NSS,0
28,28,3,SECRETARIA DE FINANZAS,NSS,NSS,0
28,28,4,SECRETARIA DE ADMINISTRACION,NSS,NSS,0
28,28,5,SECRETARIA DE BIENESTAR SOCIAL,NSS,NSS,0
28,28,6,SECRETARIA DE DESARROLLO ECONOMICO,NSS,NSS,0
28,28,7,SECRETARIA DE DESARROLLO RURAL,NSS,NSS,0
28,28,8,SECRETARIA DE DESARROLLO URBANO Y MEDIO AMBIENTE,NSS,NSS,0
28,28,9,SECRETARIA DE EDUCACION,NSS,NSS,0
28,28,10,SECRETARIA DE OBRAS PUBLICAS,NSS,NSS,0
28,28,11,SECRETARIA PESCA Y ACUACULTURA,NSS,NSS,0
28,28,12,SECRETARIA DE SALUD,NSS,NSS,0
28,28,13,SECRETARIA DE SEGURIDAD PUBLICA,NSS,NSS,0
28,28,14,SECRETARIA DE TURISMO,NSS,NSS,0
28,28,15,SECRETARIA DEL TRABAJO,NSS,NSS,0
28,28,16,CONTRALORIA GUBERNAMENTAL,NSS,NSS,0
28,28,17,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE TAMAULIPAS,NSS,NSS,0
28,28,18,CENTRO REGIONAL DE FORMACION DOCENTE E INVESTIGACION EDUCATIVA,NSS,NSS,0
28,28,19,COLEGIO DE BACHILLERES DEL ESTADO DE TAMAULIPAS,NSS,NSS,0
28,28,20,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE TAMAULIPAS,NSS,NSS,0
28,28,21,COLEGIO DE TAMAULIPAS,NSS,NSS,0
28,28,22,COLEGIO SAN JUAN SIGLO XXI,NSS,NSS,0
28,28,23,COMISION DE CAZA Y PESCA DEPORTIVA DE TAMAULIPAS,NSS,NSS,0
28,28,24,COMISION DE ENERGIA DE TAMAULIPAS,NSS,NSS,0
28,28,25,COMISION DE PARQUES Y BIODIVERSIDAD DE TAMAULIPAS,NSS,NSS,0
28,28,26,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO,NSS,NSS,0
