entidad_a,enticve1,numeral,nombre1,sexostt,sexos1,sexos2
14,14,65,INSTITUTO METROPOLITANO DE PLANEACION DEL AREA METROPOLITANA DE GUADALAJARA IMEPLAN,75,41,34
14,14,66,INSTITUTO TECNOLOGICO JOSE MARIO MOLINA PASQUEL Y HENRIQUEZ,1939,1215,724
14,14,67,MUSEO CABAÑAS,91,50,41
14,14,68,ORGANISMO OPERADOR DEL PARQUE DE LA SOLIDARIDAD Y MONTENEGRO,95,67,28
14,14,69,PARQUE METROPOLITANO DE GUADALAJARA,51,45,6
14,14,70,PLATAFORMA ABIERTA DE INNOVACION Y DESARROLLO DE JALISCO,46,19,27
14,14,71,PROCURADURIA DE DESARROLLO URBANO PRODEUR,51,30,21
14,14,72,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL ANTICORRUPCION,56,27,29
14,14,73,SERVICIOS DE SALUD JALISCO OPD,21466,7513,13953
14,14,74,SISTEMA DE TREN ELECTRICO URBANO SITEUR,1204,910,294
14,14,75,SISTEMA INTERMUNICIPAL DE LOS SERVICIOS DE AGUA POTABLE Y ALCANTARILLADO SIAPA,2677,2227,450
14,14,76,SISTEMA JALISCIENSE DE RADIO Y TELEVISION,144,93,51
14,14,77,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DIF JALISCO,1501,532,969
14,14,78,UNIDAD ESTATAL DE PROTECCION CIVIL Y BOMBEROS,314,262,52
14,14,79,UNIVERSIDAD POLITECNICA DE LA ZONA METROPOLITANA DE GUADALAJARA,98,63,35
14,14,80,UNIVERSIDAD TECNOLOGICA DE JALISCO,431,255,176
14,14,81,UNIVERSIDAD TECNOLOGICA DE LA ZONA METROPOLITANA DE GUADALAJARA,123,68,55
15,15,1,GUBERNATURA,35,17,18
15,15,2,SECRETARIA GENERAL DE GOBIERNO,1501,915,586
15,15,3,SECRETARIA DE FINANZAS,3751,1916,1835
15,15,4,SECRETARIA DEL TRABAJO,403,175,228
15,15,5,SECRETARIA DE EDUCACION,122610,36280,86330
15,15,6,SECRETARIA DEL CAMPO,927,601,326
15,15,7,SECRETARIA DE DESARROLLO ECONOMICO,199,105,94
15,15,8,SECRETARIA DE LA CONTRALORIA,582,300,282
15,15,9,SECRETARIA DEL MEDIO AMBIENTE,528,296,232
15,15,10,COORDINACION GENERAL DE COMUNICACION SOCIAL,190,105,85
15,15,11,SECRETARIA DE DESARROLLO SOCIAL,1003,510,493
15,15,12,SECRETARIA DE SALUD,109,50,59
15,15,13,SECRETARIA DE MOVILIDAD,752,385,367
15,15,14,SECRETARIA DE DESARROLLO URBANO Y OBRA,959,509,450
15,15,15,SECRETARIA DE CULTURA Y TURISMO,1618,875,743
15,15,16,SECRETARIA DE SEGURIDAD,25182,18522,6660
15,15,17,SECRETARIA DE JUSTICIA Y DERECHOS HUMANOS,1303,609,694
15,15,18,SECRETARIA DE LAS MUJERES,661,227,434
15,15,19,SISTEMA MEXIQUENSE DE MEDIOS PUBLICOS,858,537,321
15,15,20,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE MEXICO,1812,696,1116
15,15,21,SECRETARIA EJECUTIVA DEL SISTEMA ANTICORRUPCION DEL ESTADO DE MEXICO,88,52,36
15,15,22,INSTITUTO MEXIQUENSE DE LA PIROTECNIA,43,32,11
15,15,23,CONSEJO MEXIQUENSE DE CIENCIA Y TECNOLOGIA,65,35,30
15,15,24,COMITE DE PLANEACION PARA EL DESARROLLO DEL ESTADO DE MEXICO,32,20,12
15,15,25,INSTITUTO DE INFORMACION E INVESTIGACION GEOGRAFICA ESTADISTICA Y CATASTRAL DEL ESTADO DE MEXICO,174,102,72
15,15,26,INSTITUTO DE SEGURIDAD SOCIAL DEL ESTADO DE MEXICO Y MUNICIPIOS,10618,3714,6904
15,15,27,INSTITUTO DE ADMINISTRACION PUBLICA DEL ESTADO DE MEXICO AC,40,16,24
15,15,28,INSTITUTO HACENDARIO DEL ESTADO DE MEXICO,69,39,30
15,15,29,FIDEICOMISO PUBLICO PARA LA CONSTRUCCION DE CENTROS PREVENTIVOS Y DE READAPTACION SOCIAL EN EL ESTADO DE MEXICO,7,4,3
15,15,30,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE VALLE DE TOLUCA,122,45,77
15,15,31,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE VALLE CUAUTITLAN TEXCOCO,231,73,158
15,15,32,TRIBUNAL ESTATAL DE CONCILIACION Y ARBITRAJE,70,24,46
15,15,33,INSTITUTO DE CAPACITACION Y ADIESTRAMIENTO PARA EL TRABAJO INDUSTRIAL,1509,686,823
15,15,34,CENTRO DE CONCILIACION LABORAL DEL ESTADO DE MEXICO,172,80,92
15,15,35,CENTRO REGIONAL DE FORMACION DOCENTE E INVESTIGACION EDUCATIVA,32,20,12
15,15,36,COLEGIO DE BACHILLERES DEL ESTADO DE MEXICO,3191,1444,1747
15,15,37,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE MEXICO,3987,1840,2147
15,15,38,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE MEXICO,3222,1486,1736
15,15,39,INSTITUTO MEXIQUENSE DE LA INFRAESTRUCTURA FISICA EDUCATIVA,297,183,114
15,15,40,SERVICIOS EDUCATIVOS INTEGRADOS AL ESTADO DE MEXICO,71772,25551,46221
15,15,41,TECNOLOGICO DE ESTUDIOS SUPERIORES DE CHALCO,191,108,83
15,15,42,TECNOLOGICO DE ESTUDIOS SUPERIORES DE CHICOLOAPAN,39,16,23
15,15,43,TECNOLOGICO DE ESTUDIOS SUPERIORES DE CHIMALHUACAN,291,158,133
15,15,44,TECNOLOGICO DE ESTUDIOS SUPERIORES DE COACALCO,381,202,179
15,15,45,TECNOLOGICO DE ESTUDIOS SUPERIORES DE CUAUTITLAN IZCALLI,367,205,162
15,15,46,TECNOLOGICO DE ESTUDIOS SUPERIORES DE ECATEPEC,570,323,247
15,15,47,TECNOLOGICO DE ESTUDIOS SUPERIORES DE HUIXQUILUCAN,187,113,74
15,15,48,TECNOLOGICO DE ESTUDIOS SUPERIORES DE IXTAPALUCA,224,115,109
15,15,49,TECNOLOGICO DE ESTUDIOS SUPERIORES DE JILOTEPEC,162,82,80
15,15,50,TECNOLOGICO DE ESTUDIOS SUPERIORES DE JOCOTITLAN,241,131,110
15,15,51,TECNOLOGICO DE ESTUDIOS SUPERIORES DE SAN FELIPE DEL PROGRESO,144,75,69
15,15,52,TECNOLOGICO DE ESTUDIOS SUPERIORES DE TIANGUISTENCO,222,119,103
15,15,53,TECNOLOGICO DE ESTUDIOS SUPERIORES DE VALLE DE BRAVO,192,97,95
15,15,54,TECNOLOGICO DE ESTUDIOS SUPERIORES DE VILLA GUERRERO,87,40,47
15,15,55,TECNOLOGICO DE ESTUDIOS SUPERIORES DEL ORIENTE DEL ESTADO DE MEXICO,254,160,94
15,15,56,UNIVERSIDAD DIGITAL DEL ESTADO DE MEXICO,350,153,197
15,15,57,UNIVERSIDAD ESTATAL DEL VALLE DE ECATEPEC,267,110,157
15,15,58,UNIVERSIDAD ESTATAL DEL VALLE DE TOLUCA,171,60,111
15,15,59,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE MEXICO,271,103,168
15,15,60,UNIVERSIDAD MEXIQUENSE DEL BICENTENARIO,1304,621,683
15,15,61,UNIVERSIDAD POLITECNICA DE ATLACOMULCO,69,38,31
15,15,62,UNIVERSIDAD POLITECNICA DE ATLAUTLA,69,32,37
15,15,63,UNIVERSIDAD POLITECNICA DE CHIMALHUACAN,48,20,28
15,15,64,UNIVERSIDAD POLITECNICA DE CUAUTITLAN IZCALLI,99,58,41
15,15,65,UNIVERSIDAD POLITECNICA DE OTZOLOTEPEC,52,26,26
15,15,66,UNIVERSIDAD POLITECNICA DE TECAMAC,185,97,88
15,15,67,UNIVERSIDAD POLITECNICA DE TEXCOCO,118,69,49
15,15,68,UNIVERSIDAD POLITECNICA DEL VALLE DE MEXICO,392,192,200
15,15,69,UNIVERSIDAD POLITECNICA DEL VALLE DE TOLUCA,247,119,128
15,15,70,UNIVERSIDAD TECNOLOGICA DE NEZAHUALCOYOTL,541,295,246
15,15,71,UNIVERSIDAD TECNOLOGICA DE TECAMAC,504,254,250
15,15,72,UNIVERSIDAD TECNOLOGICA DE ZINACANTEPEC,35,17,18
15,15,73,UNIVERSIDAD TECNOLOGICA DEL SUR DEL ESTADO DE MEXICO,181,103,78
15,15,74,UNIVERSIDAD TECNOLOGICA DEL VALLE DE TOLUCA,505,255,250
15,15,75,UNIVERSIDAD TECNOLOGICA FIDEL VELAZQUEZ,541,254,287
15,15,76,INSTITUTO DE FORMACION CONTINUA PROFESIONALIZACION E INVESTIGACION DEL MAGISTERIO DEL ESTADO DE MEXICO,14,7,7
15,15,77,INSTITUTO DE INVESTIGACION Y CAPACITACION AGROPECUARIA ACUICOLA Y FORESTAL DEL ESTADO DE MEXICO,171,112,59
15,15,78,PROTECTORA DE BOSQUES DEL ESTADO DE MEXICO,991,745,246
15,15,79,FIDEICOMISO PARA EL DESARROLLO DE PARQUES Y ZONAS INDUSTRIALES EN EL ESTADO DE MEXICO,35,21,14
15,15,80,INSTITUTO DE FOMENTO MINERO Y ESTUDIOS GEOLOGICOS DEL ESTADO DE MEXICO,14,10,4
15,15,81,INSTITUTO MEXIQUENSE DEL EMPRENDEDOR,89,40,49
15,15,82,COMISION ESTATAL DE PARQUES NATURALES Y DE LA FAUNA,320,234,86
15,15,83,RECICLAGUA AMBIENTAL SA DE CV,90,71,19
15,15,84,PROCURADURIA DE PROTECCION AL AMBIENTE DEL ESTADO DE MEXICO,75,41,34
15,15,85,INSTITUTO ESTATAL DE ENERGIA Y CAMBIO CLIMATICO,42,24,18
15,15,86,CONSEJO DE INVESTIGACION Y EVALUACION DE LA POLITICA SOCIAL,23,11,12
15,15,87,CONSEJO ESTATAL PARA EL DESARROLLO INTEGRAL DE LOS PUEBLOS INDIGENAS DEL ESTADO DE MEXICO,77,39,38
15,15,88,INSTITUTO MEXIQUENSE DE LA JUVENTUD,47,25,22
15,15,89,JUNTA DE ASISTENCIA PRIVADA DEL ESTADO DE MEXICO,29,13,16
15,15,90,BANCO DE TEJIDOS DEL ESTADO DE MEXICO,23,9,14
15,15,91,COMISION DE CONCILIACION Y ARBITRAJE MEDICO DEL ESTADO DE MEXICO,53,28,25
15,15,92,INSTITUTO DE SALUD DEL ESTADO DE MEXICO,55626,19403,36223
15,15,93,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE ZUMPANGO,783,294,489
15,15,94,INSTITUTO MATERNO INFANTIL DEL ESTADO DE MEXICO,1721,499,1222
15,15,95,INSTITUTO MEXIQUENSE PARA LA PROTECCION E INTEGRACION AL DESARROLLO DE LAS PERSONAS CON DISCAPACIDAD,11,7,4
15,15,96,JUNTA DE CAMINOS DEL ESTADO DE MEXICO,809,638,171
15,15,97,SISTEMA DE AUTOPISTAS AEROPUERTOS SERVICIOS CONEXOS Y AUXILIARES DEL ESTADO DE MEXICO,83,40,43
15,15,98,SISTEMA DE TRANSPORTE MASIVO Y TELEFERICO DEL ESTADO DE MEXICO,82,56,26
15,15,99,INSTITUTO MEXIQUENSE DE LA VIVIENDA SOCIAL,716,396,320
15,15,100,COMISION DEL AGUA DEL ESTADO DE MEXICO,1556,1128,428
15,15,101,COMISION TECNICA DEL AGUA DEL ESTADO DE MEXICO,14,9,5
15,15,102,INSTITUTO DE INVESTIGACION Y FOMENTO DE LAS ARTESANIAS DEL ESTADO DE MEXICO,62,31,31
15,15,103,UNIVERSIDAD MEXIQUENSE DE SEGURIDAD,517,329,188
15,15,104,CENTRO DE CONTROL DE CONFIANZA DEL ESTADO DE MEXICO,342,108,234
15,15,105,UNIDAD DE ASUNTOS INTERNOS,117,53,64
15,15,106,INSTITUTO DE LA FUNCION REGISTRAL DEL ESTADO DE MEXICO,545,230,315
15,15,107,COMISION PARA EL DESARROLLO TURISTICO DEL VALLE DE TEOTIHUACAN,NSS,NSS,NSS
15,15,108,PROCURADURIA DEL COLONO DEL ESTADO DE MEXICO,NSS,NSS,NSS
16,16,1,EJECUTIVO DEL ESTADO,84,34,50
16,16,2,JEFATURA DE LA OFICINA DEL GOBERNADOR,232,114,118
16,16,3,COORDINACION GENERAL DE COMUNICACION SOCIAL,88,46,42
16,16,4,SECRETARIA DE GOBIERNO,1254,516,738
16,16,5,SECRETARIA DE FINANZAS Y ADMINISTRACION,2162,1028,1134
16,16,6,SECRETARIA DE COMUNICACIONES Y OBRAS PUBLICAS,561,374,187
16,16,7,SECRETARIA DE DESARROLLO RURAL Y AGROALIMENTARIO,411,207,204
16,16,8,SECRETARIA DE DESARROLLO ECONOMICO,269,110,159
16,16,9,SECRETARIA DE TURISMO,135,53,82
16,16,10,SECRETARIA DE EDUCACION,27671,12846,14825
16,16,11,SECRETARIA DEL MIGRANTE,42,14,28
16,16,12,SECRETARIA DE SEGURIDAD PUBLICA,7658,5196,2462
16,16,13,SECRETARIA DE MEDIO AMBIENTE CAMBIO CLIMATICO Y DESARROLLO TERRITORIAL,270,120,150
16,16,14,SECRETARIA DE CONTRALORIA,309,135,174
16,16,15,SECRETARIA DE DESARROLLO SOCIAL Y HUMANO,149,51,98
16,16,16,SECRETARIA DE CULTURA,470,208,262
16,16,17,SECRETARIA DE IGUALDAD SUSTANTIVA Y DESARROLLO DE LAS MUJERES MICHOACANAS,54,10,44
16,16,18,SECRETARIA DE SALUD,16764,6089,10675
16,16,19,CONSEJERIA JURIDICA DEL EJECUTIVO DEL ESTADO DE MICHOACAN DE OCAMPO,69,31,38
16,16,20,TRIBUNAL DE CONCILIACION Y ARBITRAJE,52,11,41
16,16,21,COORDINACION DEL SISTEMA PENITENCIARIO DEL ESTADO DE MICHOACAN DE OCAMPO,3134,1912,1222
16,16,22,INSTITUTO REGISTRAL Y CATATASTRAL DEL ESTADO DE MICHOACAN DE OCAMPO,390,175,215
16,16,23,COMISION COORDINADORA DEL TRANSPORTE PUBLICO,148,84,64
16,16,24,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,44,24,20
16,16,25,PROCURADURIA DE PROTECCION AL AMBIENTE DEL ESTADO DE MICHOACAN DE OCAMPO,27,15,12
16,16,26,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE,178,44,134
16,16,27,SECRETARIA EJECUTIVA DEL SISTEMA ESTATAL DE PROTECCION INTEGRAL DE NIÑAS NIÑOS Y ADOLESCENTES DEL ESTADO DE MICHOACAN,3,3,0
16,16,28,INSTITUTO DEL ARTESANO MICHOACANO,99,34,65
16,16,29,COMISION ESTATAL DE CULTURA FISICA Y DEPORTE,123,70,53
16,16,30,SISTEMA MICHOACANO DE RADIO Y TELEVISION,181,111,70
16,16,31,CENTRO DE CONVENCIONES DE MORELIA,72,42,30
16,16,32,PARQUE ZOOLOGICO BENITO JUAREZ,141,104,37
16,16,33,SISTEMA PARA EL DESARROLLO DE LA FAMILIA MICHOACANA,959,262,697
16,16,34,UNIVERSIDAD VIRTUAL DEL ESTADO DE MICHOACAN,90,42,48
16,16,35,TELEBACHILLERATO MICHOACAN,851,443,408
16,16,36,INSTITUTO DE VIVIENDA DEL ESTADO DE MICHOACAN,71,35,36
16,16,37,COMISION FORESTAL DEL ESTADO,247,145,102
16,16,38,COMISION DE PESCA DEL ESTADO DE MICHOACAN,131,96,35
16,16,39,COLEGIO DE BACHILLERES DEL ESTADO DE MICHOACAN,3826,2148,1678
16,16,40,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE MICHOACAN,845,476,369
16,16,41,UNIVERSIDAD TECNOLOGICA DE MORELIA,216,115,101
16,16,42,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE MICHOACAN,2144,1153,991
16,16,43,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE MICHOACAN,906,409,497
16,16,44,INSTITUTO DE LA INFRAESTRUCTURA FISICA EDUCATIVA DEL ESTADO DE MICHOACAN,124,76,48
16,16,45,UNIVERSIDAD DE LA CIENEGA DEL ESTADO DE MICHOACAN DE OCAMPO,137,86,51
16,16,46,CENTRO ESTATAL DE CERTIFICACION ACREDITACION Y CONTROL DE CONFIANZA,10,7,3
16,16,47,UNIVERSIDAD INTERCULTURAL INDIGENA,220,112,108
16,16,48,COMISION ESTATAL DE ARBITRAJE MEDICO DE MICHOACAN,11,4,7
16,16,49,JUNTA DE ASISTENCIA PRIVADA DEL ESTADO DE MICHOACAN DE OCAMPO,24,8,16
16,16,50,COMISION ESTATAL PARA EL DESARROLLO DE PUEBLOS INDIGENAS,43,25,18
16,16,51,INSTITUTO DE PLANEACION DEL ESTADO DE MICHOACAN,124,48,76
16,16,52,COMISION ESTATAL DEL AGUA Y GESTION DE CUENCAS,169,89,80
16,16,53,COMITE DE ADQUISICIONES DEL PODER EJECUTIVO,56,27,29
16,16,54,UNIVERSIDAD POLITECNICA DE URUAPAN,39,19,20
16,16,55,UNIVERSIDAD POLITECNICA DE LAZARO CARDENAS,46,24,22
16,16,56,INSTITUTO DE DEFENSORIA PUBLICA DEL ESTADO DE MICHOACAN,201,112,89
16,16,57,INSTITUTO ESTATAL DE ESTUDIOS SUPERIORES EN SEGURIDAD Y PROFESIONALIZACION POLICIAL DEL ESTADO DE MICHOACAN,71,37,34
16,16,58,COMISION EJECUTIVA ESTATAL DE ATENCION A VICTIMAS,110,48,62
16,16,59,CENTRO ESTATAL DE FOMENTO GANADERO DEL ESTADO DE MICHOACAN DE OCAMPO,34,29,5
16,16,60,SISTEMA INTEGRAL DE FINANCIAMIENTO PARA EL DESARROLLO DE MICHOACAN,80,42,38
16,16,61,INSTITUTO DE LA JUVENTUD MICHOACANA,46,20,26
16,16,62,INSTITUTO DE CIENCIA TECNOLOGIA E INNOVACION DEL ESTADO DE MICHOACAN DE OCAMPO,10,4,6
16,16,63,CONSEJO ESTATAL PARA PREVENIR Y ELIMINAR LA DISCRIMINACION Y LA VIOLENCIA,18,10,8
16,16,64,UNIVERSIDAD TECNOLOGICA DE ORIENTE,40,16,24
16,16,65,CASA DEL ADULTO MAYOR,13,3,10
17,17,1,JEFATURA DE LA OFICINA DE LA GUBERNATURA,163,104,59
17,17,2,SECRETARIA DE GOBIERNO,242,107,135
17,17,3,SECRETARIA DE HACIENDA,587,229,358
17,17,4,SECRETARIA DE DESARROLLO ECONOMICO Y DEL TRABAJO,373,149,224
17,17,5,SECRETARIA DE DESARROLLO AGROPECUARIO,95,41,54
17,17,6,SECRETARIA DE OBRAS PUBLICAS,136,84,52
17,17,7,SECRETARIA DE EDUCACION,102,45,57
17,17,8,SECRETARIA DE SALUD,47,19,28
17,17,9,SECRETARIA DE ADMINISTRACION,413,220,193
17,17,10,SECRETARIA DE LA CONTRALORIA,131,57,74
17,17,11,SECRETARIA DE TURISMO Y CULTURA,291,174,117
17,17,12,SECRETARIA DE DESARROLLO SOCIAL,56,27,29
17,17,13,SECRETARIA DE DESARROLLO SUSTENTABLE,202,119,83
17,17,14,SECRETARIA DE MOVILIDAD Y TRANSPORTE,206,110,96
17,17,15,COMISION ESTATAL DE SEGURIDAD PUBLICA,3166,2074,1092
17,17,16,CONSEJERIA JURIDICA,69,31,38
17,17,17,INSTITUTO ESTATAL DE DOCUMENTACION DEL ESTADO DE MORELOS,NSS,NSS,NSS
17,17,18,SECRETARIADO EJECUTIVO DEL SISTEMA ESTATAL DE SEGURIDAD PUBLICA,37,19,18
17,17,19,SECRETARIA EJECUTIVO DEL SISTEMA DE PROTECCION INTEGRAL DE NIÑAS NIÑOS Y ADOLESCENTES DEL ESTADO DE MORELOS,0,0,0
17,17,20,COORDINACION ESTATAL DEL SUBSISTEMA DE PREPARATORIA ABIERTA,19,9,10
17,17,21,TRIBUNAL ESTATAL DE CONCILIACION Y ARBITRAJE DEL ESTADO DE MORELOS,54,32,22
17,17,22,INSTITUTO MORELENSE DE LAS PERSONAS ADOLESCENTES Y JOVENES,20,12,8
17,17,23,FONDO ESTATAL PARA LA ADMINISTRACION Y OPERACION DEL RECINTO DEPORTIVO AGUSTIN CORUCO DIAZ,NSS,NSS,NSS
17,17,24,PROCURADURIA DE PROTECCION AL AMBIENTE DEL ESTADO DE MORELOS,NSS,NSS,NSS
17,17,25,COMISION ESTATAL DE BIODIVERSIDAD,10,4,6
17,17,26,COMISION DE BUSQUEDA DE PERSONAS DEL ESTADO DE MORELOS,17,8,9
17,17,27,JUNTA LOCAL DE CONCILIACION Y ARBITRAJE DEL ESTADO DE MORELOS,127,47,80
17,17,28,COMISION ESTATAL DE EVALUACION DEL DESARROLLO SOCIAL,5,1,4
17,17,29,FONDO ESTATAL PARA LA PROMOCION Y DESARROLLO DE EVENTOS VINCULADOS CON LA CULTURA Y EL TURISMO,NSS,NSS,NSS
17,17,30,PROCURADURIA ESTATAL DE LA DEFENSA DEL TRABAJO,NSS,NSS,NSS
17,17,31,CENTRO ESTATAL DE PREVENCION SOCIAL DE LA VIOLENCIA Y DELINCUENCIA CON PARTICIPACION CIUDADANA,32,19,13
17,17,32,COMISION EJECUTIVA DE ATENCION Y REPARACION A VICTIMAS DEL ESTADO DE MORELOS,24,7,17
17,17,33,COMISION ESTATAL DEL AGUA,141,89,52
17,17,34,COORDINACION ESTATAL DE PROTECCION CIVIL MORELOS,79,52,27
17,17,35,COMISION ESTATAL DE MEJORA REGULATORIA,10,4,6
17,17,36,INSTITUTO MORELENSE DE RADIO Y TELEVISION,110,64,46
17,17,37,INSTITUTO PROVETERANOS DE LA REVOLUCION DEL SUR,5,3,2
17,17,38,COMISION ESTATAL DE RESERVAS TERRITORIALES,29,18,11
17,17,39,INSTITUTO DE SERVICIOS REGISTRALES Y CATASTRALES DEL ESTADO DE MORELOS,125,54,71
17,17,40,INSTITUTO DE LA DEFENSORIA PUBLICA DEL ESTADO DE MORELOS,65,24,41
17,17,41,INSTITUTO DE CREDITO PARA LOS TRABAJADORES AL SERVICIO DEL GOBIERNO DEL ESTADO DE MORELOS,206,93,113
17,17,42,COMISION ESTATAL DE ARBITRAJE MEDICO,7,1,6
17,17,43,HOSPITAL DEL NIÑO MORELENSE,552,204,348
17,17,44,SERVICIOS DE SALUD DE MORELOS,6897,2367,4530
17,17,45,SISTEMA PARA EL DESARROLLO INTEGRAL DE LA FAMILIA DEL ESTADO DE MORELOS,687,261,426
17,17,46,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE MORELOS,NSS,NSS,NSS
17,17,47,INSTITUTO DE EDUCACION BASICA DEL ESTADO DE MORELOS,20768,6426,14342
17,17,48,INSTITUTO ESTATAL DE EDUCACION PARA ADULTOS,208,87,121
17,17,49,COLEGIO DE BACHILLERES DEL ESTADO DE MORELOS,737,355,382
17,17,50,COLEGIO NACIONAL DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE MORELOS,420,194,226
17,17,51,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE MORELOS,295,138,157
17,17,52,UNIVERSIDAD POLITECNICA DEL ESTADO DE MORELOS,397,200,197
17,17,53,UNIVERSIDAD TECNOLOGICA EMILIANO ZAPATA DEL ESTADO DE MORELOS,339,161,178
17,17,54,UNIVERSIDAD TECNOLOGICA DEL SUR DEL ESTADO DE MORELOS,90,48,42
17,17,55,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE MORELOS,42,23,19
17,17,56,INSTITUTO ESTATAL DE INFRAESTRUCTURA EDUCATIVA,99,56,43
17,17,57,INSTITUTO DEL DEPORTE Y CULTURA FISICA DEL ESTADO DE MORELOS,114,66,48
17,17,58,CENTRO MORELENSE DE LAS ARTES,180,108,72
17,17,59,MUSEO MORELENSE DE ARTE POPULAR,14,6,8
17,17,60,AEROPUERTO DE CUERNAVACA SA DE CV,5,2,3
17,17,61,OPERADOR DE CARRETERAS DE CUOTA,10,7,3
17,17,62,INSTITUTO MORELENSE PARA EL FINANCIAMIENTO DEL SECTOR PRODUCTIVO,51,21,30
18,18,1,SECRETARIA DE ADMINISTRACION Y FINANZAS,1324,575,749
18,18,2,SECRETARIA DE DESARROLLO RURAL,185,109,76
18,18,3,SECRETARIA DE EDUCACION,3768,1495,2273
18,18,4,SECRETARIA DE BIENESTAR E IGUALDAD SUSTANTIVA,54,28,26
18,18,5,SECRETARIA PARA LA HONESTIDAD Y BUENA GOBERNANZA,140,66,74
18,18,6,SECRETARIA DE INFRAESTRUCTURA,891,661,230
18,18,7,SECRETARIA DE DESARROLLO SUSTENTABLE,241,119,122
18,18,8,SECRETARIA DE SEGURIDAD Y PROTECCION CIUDADANA,2131,1604,527
18,18,9,SECRETARIA DE TURISMO,106,42,64
18,18,10,SECRETARIA DE ECONOMIA,288,126,162
18,18,11,SECRETARIA GENERAL DE GOBIERNO,542,247,295
18,18,12,SECRETARIA EJECUTIVA DEL SISTEMA LOCAL ANTICORRUPCION,6,4,2
18,18,13,DESPACHO DEL EJECUTIVO,121,66,55
18,18,14,SECRETARIA DE MOVILIDAD,341,235,106
18,18,15,BENEFICENCIA PUBLICA DEL ESTADO DE NAYARIT,7,3,4
18,18,16,CENTRO DE DESARROLLO ECONOMICO EDUCATIVO DE LA MESA DE EL NAYAR,27,12,15
18,18,17,CENTRO DE JUSTICIA FAMILIAR,54,11,43
18,18,18,COLEGIO DE BACHILLERES DEL ESTADO DE NAYARIT,372,202,170
18,18,19,COLEGIO DE EDUCACION PROFESIONAL TECNICA DEL ESTADO DE NAYARIT,237,113,124
18,18,20,COLEGIO DE ESTUDIOS CIENTIFICOS Y TECNOLOGICOS DEL ESTADO DE NAYARIT,640,327,313
18,18,21,COMISION ESTATAL DE AGUA POTABLE Y ALCANTARILLADO,120,63,57
18,18,22,COMISION ESTATAL DE CONCILIACION Y ARBITRAJE MEDICO PARA EL ESTADO DE NAYARIT,12,7,5
18,18,23,COMISION FORESTAL DE NAYARIT,41,34,7
18,18,24,COMITE ADMINISTRADOR DE LA FERIA NACIONAL TEPIC,NSS,NSS,NSS
18,18,25,INSTITUTO DE PLANEACION DE NAYARIT,28,14,14
18,18,26,CONSEJO DE CIENCIA Y TECNOLOGIA DEL ESTADO DE NAYARIT,31,14,17
18,18,27,CONSEJO ESTATAL CONTRA LAS ADICCIONES,81,32,49
18,18,28,CONSEJO ESTATAL PARA LA CULTURA Y LAS ARTES DE NAYARIT,240,113,127
18,18,29,FIDEICOMISO BAHIA DE BANDERAS,182,126,56
18,18,30,FIDEICOMISO DE PROMOCION TURISTICA,9,4,5
18,18,31,FONDO DE FOMENTO INDUSTRIAL DEL ESTADO DE NAYARIT,8,1,7
18,18,32,INSTITUTO DE CAPACITACION PARA EL TRABAJO DEL ESTADO DE NAYARIT,237,101,136
18,18,33,INSTITUTO MARAKAME,77,28,49
18,18,34,INSTITUTO NAYARITA DE CULTURA FISICA Y DEPORTE,190,122,68
18,18,35,INSTITUTO NAYARITA DE EDUCACION PARA ADULTOS,189,67,122
18,18,36,INSTITUTO NAYARITA DE LA JUVENTUD,19,6,13
18,18,37,INSTITUTO NAYARITA PARA LA INFRAESTRUCTURA FISICA EDUCATIVA,123,82,41
18,18,38,INSTITUTO PARA LA MUJER NAYARITA,102,26,76
18,18,39,INSTITUTO PROMOTOR DE LA VIVIENDA DE NAYARIT,135,73,62
18,18,40,PATRONATO DEL TEATRO DEL PUEBLO,41,18,23
18,18,41,SERVICIOS DE EDUCACION PUBLICA DEL ESTADO DE NAYARIT,16028,5652,10376
18,18,42,SERVICIOS DE SALUD EN NAYARIT,6178,2275,3903
